place_id,name,status,address,street_number,street_name,neighborhood,city,state,postal_code,country,lat,lng,phone,international_phone,website,google_maps_url,google_maps_direction_url,types,primary_type,vertical,rating,total_reviews,price_level,is_open_now,saturday_hours,sunday_hours,photo_count,editorial_summary,wheelchair_accessible,takeout,delivery,dine_in,curbside_pickup,reservable,good_for_children,good_for_groups,outdoor_seating,live_music,serves_beer,serves_wine,serves_vegan,serves_vegetarian,serves_breakfast,serves_lunch,serves_dinner,serves_brunch,parking_options,payment_options,has_website,website_status,website_is_social_only,website_is_free_builder,website_uses_https,website_redirects_to_social,lead_score,lead_priority,scraped_at
,NR. BARBER,OPERATIONAL,"14 de Mayo &, Antequera, Pilar 120104, Paraguay",,,,Pilar,,,,-26.8580187,-58.29902649999999,,,,,,establishment|hair_care|health|point_of_interest,establishment,,5.0,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:17.502680
,LR Barber Pilar,OPERATIONAL,"4PV3+RRP, Mayor Gardel, Pilar 120103, Paraguay",,,,Pilar,,,,-26.8554092,-58.295428,0975 521166,,,,,establishment|hair_care|health|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:18.284969
,Studio de Tatto/Oscar Britez. Y Peluqueria Unisex JM,OPERATIONAL,"4PG2+2G4, Capitán Bado, Pilar 120107, Paraguay",,,,Pilar,,,,-26.8749815,-58.2986662,0971 875905,,,,,establishment|point_of_interest,establishment,,4.5,10,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T02:03:18.663869
,Laribe Centro de Alizados,OPERATIONAL,"4MRX+5WF, Tacuary, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8595561,-58.3002014,,,,,,establishment|hair_care|point_of_interest,establishment,,4.0,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:19.055359
,VM Spa,OPERATIONAL,"Saavedra, Pilar 120104, Paraguay",,,,Pilar,,,,-26.8566836,-58.3033626,0985 136325,,,,,establishment|point_of_interest|spa,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:22.416449
,Mercy SPA,OPERATIONAL,"4MPW+55M, Fulgencio Yegros, Pilar 120106, Paraguay",,,,Pilar,,,,-26.864525,-58.30459279999999,0982 912660,,,,,establishment|point_of_interest,establishment,,4.8,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:22.819952
,Hotel Malian,OPERATIONAL,"PY04, Pilar 120103, Paraguay",,,,Pilar,,,,-26.8605815,-58.2989722,0975 434651,,,,,establishment|lodging|point_of_interest,establishment,,4.1,882,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-15T02:03:24.797970
,Hotel Monumental II,OPERATIONAL,"PY04, Pilar 120103, Paraguay",,,,Pilar,,,,-26.860316,-58.2979481,0786 230 638,,,,,establishment|lodging|point_of_interest,establishment,,3.7,231,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,70,HIGH,2026-04-15T02:03:25.619428
,𝐌𝐘𝐑𝐈𝐀𝐍 𝐓𝐑𝐎𝐂𝐇𝐄 Nails & Accesorios,OPERATIONAL,"Enfermeras del Chaco, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8656188,-58.30550470000001,0983 825465,,,,,establishment|point_of_interest|store,establishment,,5.0,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T02:03:28.564810
,Ruth Nails-Salón,OPERATIONAL,"5M7V+HQ, Pilar 120101, Paraguay",,,,Pilar,,,,-26.8364625,-58.3058152,0975 682619,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:28.956029
,Dahi Avalos Nails Studio,OPERATIONAL,"4PJ8+4Q3, Cerro Corá, Pilar 120112, Paraguay",,,,Pilar,,,,-26.8697328,-58.2830886,0981 950475,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:29.333487
,Ada Nails Studio,OPERATIONAL,"4MGR+7JQ, Pilar 120109, Paraguay",,,,Pilar,,,,-26.8922069,-58.2983643,0981 772798,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:29.717363
,Yanina Espinoza Studio,OPERATIONAL,"Juanita Pessoa, Pilar 2800, Paraguay",,,,Pilar,,,,-26.8750919,-58.3063212,0973 720079,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:30.108465
,Fatii Nails ( Uñas Esculpidas),OPERATIONAL,"5P52+M2G, Pilar 120101, Paraguay",,,,Pilar,,,,-26.8408112,-58.2999208,0971 292955,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:30.508686
,Salón de uñas Eva Escalante,OPERATIONAL,"4MPX+PX8, Pilar 120107, Paraguay",,,,Pilar,,,,-26.8632062,-58.3000362,0971 158647,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:30.911468
,Dii Nails / Peluqueria Zu,OPERATIONAL,"5P28+RF7, Pilar 120102, Paraguay",,,,Pilar,,,,-26.847952,-58.2838168,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T02:03:31.308621
,MikaLash,OPERATIONAL,"4PQ2+V7X, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8602137,-58.2993294,0975 648391,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:31.691751
,Soli Coquette,OPERATIONAL,"Roberto Cabañas, Pilar 120107, Paraguay",,,,Pilar,,,,-26.8658114,-58.2967817,0975 111542,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:32.080372
,ElemNails (TFF MEDIA),OPERATIONAL,"4MRW+5JM, Fulgencio Yegros, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8595268,-58.30346230000001,0986 217722,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:32.457193
,Beauty Time sucursal Pilar,OPERATIONAL,"Tacuary, Pilar 120104, Paraguay",,,,Pilar,,,,-26.8590893,-58.30158809999999,0992 454439,,,,,establishment|point_of_interest|spa,establishment,,5.0,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:35.339355
,peluquería&spa de uñas Mariana Rios,OPERATIONAL,"6 de Diciembre, Pilar 120108, Paraguay",,,,Pilar,,,,-26.8803751,-58.2898869,0975 707071,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:38.172895
,Nails Noemi,OPERATIONAL,"Unnamed Road, 4M6W+3G9, Pilar 120108, Paraguay",,,,Pilar,,,,-26.8898432,-58.30365070000001,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:38.563608
,TATTO - Octavio Mencia,OPERATIONAL,"4PR5+789, Pilar 120103, Paraguay",,,,Pilar,,,,-26.8593455,-58.2916363,,,,,,establishment|point_of_interest|store,establishment,,3.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:41.380050
,Tattoo DB-031,OPERATIONAL,"Tte. 1ro. José María Cano, Pilar 120108, Paraguay",,,,Pilar,,,,-26.8783334,-58.2875178,0974 500389,,,,,establishment|point_of_interest|store,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:41.768162
,Lyam Colmán - Servicio de Masajes,OPERATIONAL,"Teniente René Ríos, Pilar 120104, Paraguay",,,,Pilar,,,,-26.8522829,-58.3076488,0983 761249,,,,,establishment|point_of_interest,establishment,,4.9,10,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T02:03:44.666829
,Serenity Urbano,OPERATIONAL,"4MVV+F22, Pilar 120105, Paraguay",,,,Pilar,,,,-26.8564834,-58.3077161,0975 751482,,,,,establishment|point_of_interest|spa,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:45.058929
,Ma_dahiara,OPERATIONAL,"Boquerón, Pilar 2800, Paraguay",,,,Pilar,,,,-26.8746306,-58.2898816,0975 760270,,,,,establishment|point_of_interest|spa,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:45.463971
,Peluqueria y Barberia Mery Vega Estilista Internacional,OPERATIONAL,"Tacuari, Avda. Irala, Pilar 2800, Paraguay",,,,Pilar,,,,-26.8604201,-58.29928509999999,0971 219675,,,,,beauty_salon|establishment|point_of_interest|spa,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:45.855390
,Fantastico py,OPERATIONAL,"Ayolas, Pilar 0107, Paraguay",,,,Pilar,,,,-26.8642805,-58.2989804,0986 125998,,,,,establishment|point_of_interest|spa,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:46.608423
,Alqvimia Spa,OPERATIONAL,"4PP5+J7C, Pilar 120103, Paraguay",,,,Pilar,,,,-26.8634263,-58.2918546,,,,,,establishment|point_of_interest|spa,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:46.986724
,Spa las Mariposas,OPERATIONAL,"4P83+F3M, Pilar 120108, Paraguay",,,,Pilar,,,,-26.8837979,-58.29732929999999,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:47.369688
,Centro de Estética Heli,OPERATIONAL,"Jorgelina. R. de Alonso casi, Pilar 120109, Paraguay",,,,Pilar,,,,-26.8801452,-58.3040574,0973 556351,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:50.266632
,CLEMEN_COIFFURE,OPERATIONAL,"4M9Q+25M, Pilar 120109, Paraguay",,,,Pilar,,,,-26.883547,-58.312817,0975 173823,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:50.663658
,Cosmos Bonita Makeap Beauty,OPERATIONAL,"Tacuary, Pilar 120103, Paraguay",,,,Pilar,,,,-26.8602237,-58.2985592,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:51.044610
,Peluquería DIDI unisex,OPERATIONAL,"Av Pilade Valoriani, Pilar 120101, Paraguay",,,,Pilar,,,,-26.8409299,-58.2943386,0994 861211,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,12,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T02:03:51.447217
,Clínica Kinesia,OPERATIONAL,"4MQW+X3P, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8600441,-58.3047917,0975 616111,,,,,establishment|health|point_of_interest,establishment,,5.0,6,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T02:03:51.849442
,"Depilación Láser en Pilar . Estética ""Lis""",OPERATIONAL,"Estanislao López 538 ex ruta 8, B2629 Pilar, Provincia de Buenos Aires, Argentina",,,,Pilar,,,,-34.4547206,-58.91230119999999,011 2391-0450,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,4.9,123,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-15T02:03:52.245091
,Peluquería Tu estilo,OPERATIONAL,"555, Pilar 120101, Paraguay",,,,Pilar,,,,-26.860423,-58.29771160000001,0975 111306,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:52.649868
,DV SALONE UNISEX,OPERATIONAL,"Villa Paso, Pilar 120102, Paraguay",,,,Pilar,,,,-26.8516078,-58.2947524,0975 119954,,,,,establishment|hair_care|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:53.033332
,Multiservicios Don Ramón anexo peluqueria,OPERATIONAL,"Yataity, Pilar 120112, Paraguay",,,,Pilar,,,,-26.8777011,-58.2868037,0975 142051,,,,,establishment|food|grocery_or_supermarket|hair_care|point_of_interest|store|supermarket,establishment,,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:53.833871
,TDT,OPERATIONAL,"Barrios San Lorenzo, Pilar 120108, Paraguay",,,,Pilar,,,,-26.8787896,-58.2968689,0975 660090,,,,,establishment|hair_care|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:03:54.213985
,América Fitness Gym - Pilar Paraguay,OPERATIONAL,"Sofia Mendoza, Pilar 2748, Paraguay",,,,Pilar,,,,-26.8525297,-58.292938,0981 627298,,,,,establishment|gym|health|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:57.061723
,Master Gym,OPERATIONAL,"4MRV+QF7, Av. Mariscal Lopez, Pilar 120105, Paraguay",,,,Pilar,,,,-26.858085,-58.30632639999999,0985 455519,,,,,establishment|gym|health|point_of_interest,establishment,,4.8,34,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,70,HIGH,2026-04-15T02:03:57.457800
,Power GYM Pilar,OPERATIONAL,"4, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8694133,-58.3026096,,,,,,establishment|gym|health|point_of_interest,establishment,,4.8,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T02:03:58.694468
,TRIFORCE GYM,OPERATIONAL,"Choferes del Chaco, entre Tacuary y, Pilar 1201, Paraguay",,,,Pilar,,,,-26.8607206,-58.29608129999999,,,,,,establishment|gym|health|point_of_interest,establishment,,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:03:59.081816
,NutriFuncional,OPERATIONAL,"4PM7+2G9, Del Pilar Martínez, Pilar 120107, Paraguay",,,,Pilar,,,,-26.8674552,-58.286139,0975 443340,,,,,establishment|gym|health|point_of_interest,establishment,,4.9,18,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T02:03:59.477399
,BARBER SHOP EL REY LEON,OPERATIONAL,"120101, Pilar 120101, Paraguay",,,,Pilar,,,,-26.8707435,-58.2964808,0982 043676,,,,,establishment|hair_care|health|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:02.416334
,1973 Barber Shop,OPERATIONAL,"5P24+577, Pilar 120102, Paraguay",,,,Pilar,,,,-26.8497531,-58.2942963,0991 311860,,,,,establishment|hair_care|health|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:02.791768
,Carpi BarberShop,OPERATIONAL,"4MJW+5WG, PY04, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8693435,-58.3035197,0986 451708,,,,,establishment|hair_care|health|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:03.201205
,Barber max_,OPERATIONAL,"4MHV+3GW, Capitán Caballero, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8724544,-58.30586220000001,0983 679083,,,,,establishment|hair_care|health|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:04:03.585568
,Ricky Barber,OPERATIONAL,"4PGG+32R, Pilar 120112, Paraguay",,,,Pilar,,,,-26.8747671,-58.2749846,0975 431165,,,,,establishment|hair_care|health|point_of_interest,establishment,,5.0,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:03.972175
,Zurdo Barber,OPERATIONAL,"Marcial Uliambre, Pilar 120109, Paraguay",,,,Pilar,,,,-26.8780686,-58.30193149999999,0975 758818,,,,,establishment|hair_care|health|point_of_interest,establishment,,5.0,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:04.378037
,FerVar Barber,OPERATIONAL,"Mariscal Francisco Solano López, & y, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8568412,-58.30572309999999,0985 277957,,,,,establishment|hair_care|health|point_of_interest,establishment,,5.0,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T02:04:04.757695
,Mora barber,OPERATIONAL,"Teniente capurro, Paolo Alberzoni y, Pilar 2800, Paraguay",,,,Pilar,,,,-26.8564111,-58.3097881,0975 122061,,,,,establishment|hair_care|health|point_of_interest,establishment,,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:05.167811
,BLVCK STYLE,OPERATIONAL,"Antequera casi, Pilar 120104, Paraguay",,,,Pilar,,,,-26.8554847,-58.2988876,0973 803841,,,,,establishment|hair_care|health|point_of_interest,establishment,,4.8,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T02:04:05.571240
,The king's Barber Shop,OPERATIONAL,"luc6662000@gmail.com, Pilar 120103, Paraguay",,,,Pilar,,,,-26.8635696,-58.293369,0992 329554,,,,,establishment|hair_care|health|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:05.964850
,Hugo Barber Shop,OPERATIONAL,"Calle del pilar roja, Pilar 120102, Paraguay",,,,Pilar,,,,-26.8553358,-58.2878156,0983 431992,,,,,establishment|hair_care|health|point_of_interest,establishment,,5.0,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:06.348475
,Rock Style Barber Shop,OPERATIONAL,"Paolo Alberzoni, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8581411,-58.3017766,0984 447227,,,,,establishment|hair_care|health|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:04:07.104705
,Centro De Estética Juani,OPERATIONAL,"4PR3+9CM, Pilar 120103, Paraguay",,,,Pilar,,,,-26.859046,-58.2964391,,,,,,establishment|hair_care|point_of_interest,establishment,,4.2,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T02:04:10.035271
,G.B ESPACIO DE BELLEZA GlaBaez,OPERATIONAL,"4PM5+4H6, Pilar 120107, Paraguay",,,,Pilar,,,,-26.8672113,-58.291109,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,4.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:10.439053
,Nati Argüello Studio,OPERATIONAL,"Pilar 120105, Paraguay",,,,Pilar,,,,-26.8673498,-58.30769160000001,,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:13.380732
,Salón Ani Unisex,OPERATIONAL,"4MGW+X2R, Capitán Bado, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8724122,-58.3049775,0975 446680,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:14.191383
,JM Beauty House,OPERATIONAL,"CHOFERES DEL CHACO ALBERZONI CASI, Pilar 2800, Paraguay",,,,Pilar,,,,-26.8604375,-58.29331249999999,0975 111550,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:04:17.520271
,M.O Beauty Studio,OPERATIONAL,"Teniente Fossatti esq, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8611454,-58.304784,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:17.911589
,Cema Cosméticos,OPERATIONAL,"4MRX+WWM, 14 de Mayo, Pilar 120104, Paraguay",,,,Pilar,,,,-26.857658,-58.3002149,0786 231 760,,,,,establishment|point_of_interest|store,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:21.225861
,Dimakeup pilar,OPERATIONAL,"4MRX+4P, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8615895,-58.30251149999999,0975 769991,,,,,establishment|point_of_interest|store,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:04:21.696597
,LR COSMÉTICOS,OPERATIONAL,"4PV2+4WQ, Pilar 120103, Paraguay",,,,Pilar,,,,-26.8571505,-58.29766679999999,0975 111793,,,,,establishment|point_of_interest|store,establishment,,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:22.089980
,JAZMÍN PEREIRA MAKEUP ARTISTA,OPERATIONAL,"4, Pilar 120107, Paraguay",,,,Pilar,,,,-26.8696819,-58.30235279999999,,,,,,establishment|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:22.481533
,Yuli Pérez Makeup,OPERATIONAL,"4PM3+32G, Primera Proyectada, Pilar 120107, Paraguay",,,,Pilar,,,,-26.8673014,-58.2974172,,,,,,establishment|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:23.263185
,Shopping Municipal,OPERATIONAL,"4PQ2+R7P, Pilar 120106, Paraguay",,,,Pilar,,,,-26.8604188,-58.29929349999999,,,,,,establishment|food|grocery_or_supermarket|point_of_interest|store|supermarket,establishment,,4.1,142,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-15T02:04:24.043722
,Supermercado Linalu,OPERATIONAL,"Avda. Irala, Pilar 2800, Paraguay",,,,Pilar,,,,-26.8717823,-58.30310240000001,0786 230 584,,,,,establishment|food|grocery_or_supermarket|point_of_interest|store|supermarket,establishment,,4.3,758,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-15T02:04:24.832975
,FRUTERÍA VERA,OPERATIONAL,"4PJ5+VXP, Pilar 120107, Paraguay",,,,Pilar,,,,-26.867786,-58.29005429999999,0992 445151,,,,,establishment|point_of_interest|shopping_mall,establishment,,4.4,19,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T02:04:25.641019
,LULI,OPERATIONAL,"buen Samaritano y Sergio Caballero, Av Pilade Valoriani, Pilar 0000, Paraguay",,,,Pilar,,,,-26.8359387,-58.3051551,0975 184532,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:30.967476
,Liza Beauty Salón,OPERATIONAL,"2800, Pilar 2800, Paraguay",,,,Pilar,,,,-26.8592849,-58.3042524,,,,,,establishment|hair_care|point_of_interest|store,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:31.349524
,Centro de Tratamientos Capilares ISAMAR,OPERATIONAL,"San Lorenzo, Pilar 2800, Paraguay",,,,Pilar,,,,-26.8797345,-58.2972342,0962 331179,,,,,establishment|hair_care|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T02:04:31.729817
,Azul Salón de Belleza,OPERATIONAL,"Cerro Corá casi, Pilar 120107, Paraguay",,,,Pilar,,,,-26.8671755,-58.29136189999999,0973 209031,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T02:04:32.133447
,CS PELUQUERÍA,OPERATIONAL,"Pablino Antola, Pilar 120107, Paraguay",,,,Pilar,,,,-26.8685847,-58.2948219,0973 707810,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T02:04:33.213388
